Format Version,1.23,Take Name,72319457,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-23 04.57.04.981 PM,Total Frames in Take,9206,Total Exported Frames,9206,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.016667,0.003753,0.002090,-0.004872,-0.999979,-5.131772,1.794431,-0.284097,-0.028788,-0.011316,0.434214,-0.900279,-1.006822,0.067271,-1.148776,-0.987505,0.075174,-1.422119,-1.022273,0.062176,-0.924145,-1.009865,0.065664,-1.099662,-5.051457,1.787982,-0.338002,-5.040183,1.786994,-0.236163,-5.303271,1.808892,-0.280501,,,,,,,,,
7,0.019444,0.001362,0.002048,-0.005441,-0.999982,-5.131751,1.794477,-0.284166,-0.016628,-0.006455,0.254490,-0.966911,-1.006536,0.066906,-1.148795,-0.985958,0.074190,-1.421903,-1.023051,0.060828,-0.924620,-1.009851,0.065571,-1.099690,-5.051430,1.788016,-0.338024,-5.040475,1.786190,-0.235741,-5.303233,1.808795,-0.280495,,,,,,,,,
8,0.022222,-0.002547,0.005057,-0.005272,-0.999970,-5.131719,1.794958,-0.283674,-0.019244,-0.007935,0.297474,-0.954503,-1.006613,0.066921,-1.148705,-0.987500,0.071929,-1.421856,-1.022616,0.061112,-0.924381,-1.009841,0.065495,-1.099674,-5.050140,1.790156,-0.335237,-5.040174,1.786928,-0.236138,-5.303256,1.808891,-0.280554,,,,,,,,,
9,0.025000,0.003184,0.002044,-0.005053,-0.999980,-5.131736,1.794432,-0.284206,-0.023061,-0.009476,0.351547,-0.935838,-1.006625,0.066939,-1.148704,-0.987519,0.071912,-1.421904,-1.022287,0.061972,-0.924310,-1.009786,0.065533,-1.099657,-5.051429,1.788037,-0.338033,-5.039863,1.785511,-0.235479,-5.303225,1.808844,-0.280584,,,,,,,,,
10,0.027778,-0.001948,0.004659,-0.006311,-0.999967,-5.131708,1.794883,-0.283519,-0.018990,-0.008018,0.294938,-0.955294,-1.006650,0.067122,-1.148717,-0.987470,0.071856,-1.421923,-1.022476,0.061704,-0.924184,-1.009812,0.065541,-1.099652,-5.050140,1.790166,-0.335242,-5.040175,1.787027,-0.236183,-5.303255,1.808816,-0.280538,,,,,,,,,
11,0.030556,0.004055,0.001714,-0.004814,-0.999979,-5.131730,1.794390,-0.284251,-0.026180,-0.010570,0.392554,-0.919296,-1.006670,0.067025,-1.148690,-0.987485,0.075250,-1.422167,-1.022573,0.061570,-0.924153,-1.009780,0.065507,-1.099701,-5.051452,1.788064,-0.337998,-5.040192,1.787106,-0.236156,-5.303235,1.808866,-0.280533,,,,,,,,,
12,0.033333,0.003206,0.001905,-0.004606,-0.999982,-5.131737,1.794465,-0.284189,-0.017737,-0.006972,0.281511,-0.959369,-1.006852,0.067212,-1.148823,-0.987467,0.074407,-1.423727,-1.022575,0.061018,-0.925254,-1.009828,0.065614,-1.099667,-5.051419,1.788071,-0.338034,-5.040172,1.787071,-0.236182,-5.303276,1.809002,-0.280537,,,,,,,,,
13,0.036111,0.003175,0.002448,-0.004151,-0.999983,-5.131753,1.794538,-0.284272,-0.016296,-0.006440,0.260805,-0.965233,-1.006824,0.067182,-1.148816,-0.987458,0.075136,-1.422199,-1.022633,0.060906,-0.924900,-1.009803,0.065558,-1.099667,-5.051426,1.787973,-0.338028,-5.040190,1.787075,-0.236196,-5.303246,1.808868,-0.280515,,,,,,,,,
14,0.038889,-0.002175,0.004715,-0.006364,-0.999966,-5.131713,1.794876,-0.283532,0.067785,0.025262,-0.934239,-0.349233,-1.007058,0.067425,-1.148736,-0.987557,0.075045,-1.422199,-1.023020,0.061159,-0.924523,-1.009743,0.065401,-1.099773,-5.050199,1.790137,-0.335305,-5.040161,1.786957,-0.236152,-5.303275,1.808814,-0.280564,,,,,,,,,
15,0.041667,0.002174,0.002205,-0.005106,-0.999982,-5.131797,1.794573,-0.284117,0.066124,0.025359,-0.913422,-0.400805,-1.006938,0.067375,-1.148774,-0.987238,0.074528,-1.423673,-1.023043,0.060780,-0.924627,-1.009827,0.065595,-1.099689,-5.051451,1.788047,-0.338005,-5.040466,1.786173,-0.235707,-5.303267,1.808915,-0.280540,,,,,,,,,
16,0.044444,0.003862,0.002055,-0.005101,-0.999977,-5.131812,1.794423,-0.284176,0.067144,0.025203,-0.926077,-0.370456,-1.006956,0.067306,-1.148742,-0.987506,0.075260,-1.422071,-1.022687,0.060701,-0.924840,-1.009842,0.065556,-1.099655,-5.051456,1.788071,-0.337998,-5.040421,1.786092,-0.235531,-5.303257,1.808847,-0.280534,,,,,,,,,
17,0.047222,0.001201,0.002108,-0.005307,-0.999983,-5.131789,1.794503,-0.284144,0.066515,0.025425,-0.922276,-0.379916,-1.007075,0.067384,-1.148766,-0.987408,0.074678,-1.422498,-1.023161,0.061063,-0.924510,-1.009857,0.065567,-1.099638,-5.051543,1.788108,-0.337868,-5.040189,1.787004,-0.236184,-5.303254,1.808853,-0.280506,,,,,,,,,
18,0.050000,0.004486,0.002919,-0.005150,-0.999972,-5.131909,1.794426,-0.283859,0.063861,0.024493,-0.883443,-0.463520,-1.006930,0.067450,-1.148778,-0.987444,0.074398,-1.423879,-1.022663,0.060727,-0.924887,-1.009820,0.065584,-1.099635,-5.051441,1.788018,-0.338016,-5.040727,1.786017,-0.235312,-5.303262,1.808861,-0.280507,,,,,,,,,
19,0.052778,0.002978,0.002260,-0.004692,-0.999982,-5.131785,1.794359,-0.284104,0.065805,0.025114,-0.910692,-0.407037,-1.007004,0.067408,-1.148720,-0.987554,0.075177,-1.422143,-1.022745,0.060748,-0.924643,-1.009865,0.065615,-1.099626,-5.051443,1.787983,-0.337995,-5.040216,1.784567,-0.234504,-5.303267,1.808905,-0.280523,,,,,,,,,
20,0.055556,0.000796,0.002430,-0.005051,-0.999984,-5.131761,1.794552,-0.284069,0.063334,0.023952,-0.870774,-0.486998,-1.006903,0.067177,-1.148680,-0.987512,0.075089,-1.422163,-1.023050,0.060796,-0.924618,-1.009863,0.065528,-1.099633,-5.051409,1.788020,-0.338010,-5.040184,1.786949,-0.236178,-5.303289,1.808909,-0.280529,,,,,,,,,
21,0.058333,0.003598,0.002639,-0.004232,-0.999981,-5.131783,1.794552,-0.284220,0.067147,0.025935,-0.926820,-0.368543,-1.006757,0.067426,-1.148793,-0.986992,0.075581,-1.422055,-1.022652,0.060679,-0.924851,-1.009813,0.065569,-1.099678,-5.051402,1.788020,-0.338011,-5.040187,1.786985,-0.236171,-5.303253,1.808872,-0.280515,,,,,,,,,
22,0.061111,0.000571,0.002454,-0.005203,-0.999983,-5.131769,1.794533,-0.284057,0.069970,0.026219,-0.972215,-0.221844,-1.007004,0.067501,-1.148738,-0.987534,0.075149,-1.422148,-1.023001,0.061374,-0.924583,-1.009692,0.065456,-1.099755,-5.051399,1.787995,-0.338000,-5.039839,1.785536,-0.235495,-5.303345,1.808830,-0.280525,,,,,,,,,
23,0.063889,0.001461,0.002018,-0.005089,-0.999984,-5.131745,1.794548,-0.284188,0.061026,0.023684,-0.845049,-0.530667,-1.006895,0.067320,-1.148811,-0.987194,0.074493,-1.423657,-1.023163,0.061069,-0.924505,-1.009792,0.065564,-1.099680,-5.051234,1.787806,-0.337707,-5.040173,1.787046,-0.236208,-5.303263,1.808892,-0.280523,,,,,,,,,
24,0.066667,0.000273,0.002543,-0.005237,-0.999983,-5.131768,1.794548,-0.284072,0.067408,0.025056,-0.931296,-0.357094,-1.006848,0.067374,-1.148682,-0.987487,0.075164,-1.422176,-1.022299,0.061989,-0.924276,-1.009864,0.065553,-1.099702,-5.051435,1.788094,-0.337990,-5.040165,1.787086,-0.236206,-5.303300,1.808873,-0.280566,,,,,,,,,
25,0.069444,0.004288,0.002552,-0.005125,-0.999974,-5.131867,1.794437,-0.284037,0.069275,0.026271,-0.965918,-0.248019,-1.006930,0.067524,-1.148683,-0.987471,0.071960,-1.421898,-1.022248,0.061467,-0.924321,-1.009694,0.065351,-1.099788,-5.051402,1.788005,-0.337999,-5.040381,1.786087,-0.235524,-5.303260,1.808848,-0.280525,,,,,,,,,
26,0.072222,0.002804,0.001955,-0.004974,-0.999982,-5.131738,1.794474,-0.284195,0.065091,0.024644,-0.896554,-0.437431,-1.006885,0.067245,-1.148721,-0.987454,0.075112,-1.422180,-1.022856,0.060668,-0.924859,-1.009793,0.065581,-1.099683,-5.051424,1.788126,-0.338041,-5.040177,1.787112,-0.236199,-5.303263,1.808881,-0.280532,,,,,,,,,
27,0.075000,0.000469,0.002385,-0.005289,-0.999983,-5.131725,1.794525,-0.284060,0.065550,0.024751,-0.903300,-0.423249,-1.006935,0.067273,-1.148711,-0.987485,0.072017,-1.421902,-1.023133,0.061080,-0.924519,-1.009823,0.065654,-1.099665,-5.051428,1.788018,-0.337986,-5.039845,1.785609,-0.235524,-5.303209,1.808874,-0.280514,,,,,,,,,
28,0.077778,0.003120,0.001994,-0.004733,-0.999982,-5.131738,1.794443,-0.284205,0.068406,0.025575,-0.946575,-0.314105,-1.006969,0.067419,-1.148765,-0.987556,0.072018,-1.421905,-1.023001,0.061376,-0.924582,-1.009774,0.065564,-1.099678,-5.051431,1.788068,-0.337992,-5.040163,1.787012,-0.236174,-5.303323,1.808849,-0.280579,,,,,,,,,
29,0.080556,0.003538,0.002116,-0.005042,-0.999979,-5.131772,1.794430,-0.284139,0.065972,0.024668,-0.908453,-0.412010,-1.006933,0.067327,-1.148752,-0.987481,0.075175,-1.422105,-1.022698,0.060855,-0.924646,-1.009812,0.065640,-1.099678,-5.051452,1.788060,-0.338020,-5.040186,1.787083,-0.236209,-5.303234,1.808821,-0.280518,,,,,,,,,
30,0.083333,0.001428,0.003129,-0.004375,-0.999985,-5.131801,1.794735,-0.284117,0.066518,0.025404,-0.922056,-0.380450,-1.006996,0.067480,-1.148614,-0.987506,0.075214,-1.422102,-1.022598,0.061054,-0.924354,-1.009842,0.065612,-1.099648,-5.051436,1.788000,-0.337984,-5.040191,1.787099,-0.236169,-5.303277,1.809002,-0.280526,,,,,,,,,
31,0.086111,0.003711,0.002175,-0.004837,-0.999979,-5.131784,1.794454,-0.284102,-0.015771,-0.006190,0.245057,-0.969361,-1.006569,0.066921,-1.148864,-0.985565,0.073938,-1.422049,-1.022718,0.060829,-0.924606,-1.009815,0.065562,-1.099676,-5.051458,1.788019,-0.338011,-5.040223,1.787092,-0.236153,-5.303242,1.808900,-0.280554,,,,,,,,,
32,0.088889,0.002455,0.002222,-0.005172,-0.999981,-5.131798,1.794548,-0.284124,-0.016764,-0.006997,0.260852,-0.965208,-1.006692,0.067069,-1.148827,-0.987674,0.071665,-1.422004,-1.022983,0.061346,-0.924633,-1.009846,0.065530,-1.099666,-5.051452,1.787994,-0.338011,-5.040194,1.787017,-0.236177,-5.303267,1.808932,-0.280541,,,,,,,,,
33,0.091667,0.004433,0.002354,-0.006369,-0.999967,-5.131835,1.794794,-0.284029,-0.028102,-0.010883,0.416782,-0.908507,-1.006590,0.067177,-1.148879,-0.985538,0.073941,-1.422038,-1.022539,0.061087,-0.924994,-1.009767,0.065447,-1.099815,-5.051446,1.788063,-0.338005,-5.039847,1.785615,-0.235488,-5.303304,1.808762,-0.280538,,,,,,,,,
34,0.094444,0.000580,0.002424,-0.005054,-0.999984,-5.131741,1.794568,-0.284065,-0.020811,-0.008272,0.314899,-0.948861,-1.006907,0.067199,-1.148713,-0.987505,0.075233,-1.422130,-1.023055,0.060803,-0.924610,-1.009795,0.065551,-1.099690,-5.051415,1.788028,-0.338025,-5.040186,1.787054,-0.236196,-5.303227,1.808927,-0.280541,,,,,,,,,
35,0.097222,0.004745,0.002285,-0.006078,-0.999968,-5.131816,1.794817,-0.284041,-0.014888,-0.006171,0.234472,-0.971989,-1.006812,0.067175,-1.148751,-0.987575,0.075323,-1.422076,-1.022999,0.061241,-0.924510,-1.009790,0.065539,-1.099645,-5.051417,1.787973,-0.337996,-5.040183,1.787037,-0.236174,-5.303267,1.808912,-0.280532,,,,,,,,,
36,0.100000,0.003685,0.002097,-0.005117,-0.999978,-5.131757,1.794424,-0.284129,-0.019755,-0.008250,0.308973,-0.950830,-1.006583,0.067022,-1.148755,-0.987589,0.071905,-1.421878,-1.022287,0.062025,-0.924281,-1.009836,0.065599,-1.099640,-5.051414,1.788014,-0.338012,-5.040169,1.787034,-0.236194,-5.303243,1.808796,-0.280513,,,,,,,,,
37,0.102778,0.003872,0.002231,-0.003861,-0.999983,-5.131762,1.794522,-0.284362,-0.016164,-0.006609,0.255418,-0.966673,-1.006717,0.067053,-1.148655,-0.987498,0.075224,-1.422148,-1.022594,0.061555,-0.924175,-1.009791,0.065602,-1.099615,-5.051439,1.788018,-0.338010,-5.040445,1.786106,-0.235703,-5.303273,1.808943,-0.280552,,,,,,,,,
38,0.105556,0.000504,0.002386,-0.005361,-0.999983,-5.131752,1.794539,-0.284071,-0.009982,-0.004334,0.160229,-0.987020,-1.006878,0.067189,-1.148754,-0.987558,0.075198,-1.422119,-1.022892,0.060460,-0.925094,-1.009805,0.065570,-1.099667,-5.051447,1.788033,-0.338008,-5.040174,1.787154,-0.236204,-5.303255,1.808789,-0.280544,,,,,,,,,
39,0.108333,0.001547,0.003014,-0.005568,-0.999979,-5.131865,1.794554,-0.283863,-0.022930,-0.009153,0.346754,-0.937631,-1.006906,0.067211,-1.148761,-0.987508,0.075128,-1.422131,-1.022708,0.060714,-0.924866,-1.009832,0.065529,-1.099667,-5.051446,1.788057,-0.338026,-5.040479,1.786157,-0.235719,-5.303217,1.808822,-0.280494,,,,,,,,,
40,0.111111,0.004325,0.002662,-0.005068,-0.999974,-5.131840,1.794424,-0.283930,-0.017861,-0.007534,0.283257,-0.958848,-1.006587,0.067023,-1.148746,-0.987526,0.071949,-1.421881,-1.022148,0.061682,-0.924366,-1.009793,0.065503,-1.099645,-5.051429,1.788019,-0.338003,-5.040196,1.784694,-0.234539,-5.303255,1.808896,-0.280506,,,,,,,,,
41,0.113889,0.005755,0.001915,-0.005220,-0.999968,-5.131938,1.794267,-0.284162,-0.020509,-0.008237,0.315060,-0.948815,-1.006736,0.066898,-1.148839,-0.987522,0.071940,-1.421891,-1.022675,0.060629,-0.924901,-1.009855,0.065482,-1.099674,-5.051422,1.788316,-0.337909,-5.040478,1.786212,-0.235714,-5.303287,1.808730,-0.280543,,,,,,,,,
42,0.116667,0.000869,0.002384,-0.005872,-0.999980,-5.132087,1.794647,-0.284103,-0.019839,-0.008056,0.306621,-0.951591,-1.006700,0.066934,-1.148824,-0.987498,0.071941,-1.421926,-1.022905,0.060939,-0.924636,-1.009803,0.065532,-1.099666,-5.051069,1.786855,-0.337332,-5.040391,1.786049,-0.235531,-5.303262,1.808810,-0.280544,,,,,,,,,
43,0.119444,0.000606,0.003000,-0.004264,-0.999986,-5.131763,1.794700,-0.284181,-0.026278,-0.010440,0.395120,-0.918194,-1.006940,0.067347,-1.148860,-0.987200,0.074404,-1.423604,-1.022977,0.061373,-0.924558,-1.009838,0.065602,-1.099663,-5.051421,1.788023,-0.337988,-5.039845,1.785598,-0.235512,-5.303255,1.808978,-0.280568,,,,,,,,,
44,0.122222,0.001971,0.002076,-0.004997,-0.999983,-5.131765,1.794542,-0.284187,-0.019610,-0.007688,0.302252,-0.952995,-1.006826,0.067267,-1.148838,-0.987469,0.074383,-1.423836,-1.022270,0.061478,-0.924538,-1.009805,0.065546,-1.099660,-5.051445,1.787983,-0.337984,-5.040168,1.787002,-0.236170,-5.303257,1.808896,-0.280530,,,,,,,,,
45,0.125000,0.002923,0.002018,-0.004912,-0.999982,-5.131735,1.794398,-0.284187,-0.010267,-0.004321,0.174253,-0.984638,-1.006705,0.066948,-1.148834,-0.987574,0.071935,-1.421893,-1.023008,0.061274,-0.924531,-1.009828,0.065552,-1.099675,-5.051443,1.788060,-0.338030,-5.040183,1.787051,-0.236203,-5.303249,1.808870,-0.280542,,,,,,,,,
46,0.127778,0.000737,0.002386,-0.005242,-0.999983,-5.131756,1.794560,-0.284061,-0.012735,-0.005398,0.202895,-0.979103,-1.006734,0.067062,-1.148804,-0.987538,0.071904,-1.421855,-1.022704,0.060821,-0.924664,-1.009826,0.065530,-1.099667,-5.051433,1.788030,-0.338012,-5.040177,1.787097,-0.236201,-5.303261,1.808841,-0.280515,,,,,,,,,
47,0.130556,0.006796,0.001921,-0.005753,-0.999959,-5.131801,1.794673,-0.284122,-0.014933,-0.005976,0.239222,-0.970832,-1.006822,0.067064,-1.148735,-0.987552,0.075184,-1.422148,-1.023113,0.061243,-0.924622,-1.009809,0.065571,-1.099689,-5.051422,1.788038,-0.338041,-5.040192,1.787151,-0.236235,-5.303285,1.808885,-0.280549,,,,,,,,,
48,0.133333,0.001281,0.002557,-0.005285,-0.999982,-5.131769,1.794553,-0.284020,-0.018916,-0.007519,0.293849,-0.955635,-1.006787,0.067081,-1.148784,-0.987455,0.074465,-1.423712,-1.022675,0.060716,-0.924862,-1.009835,0.065524,-1.099665,-5.051447,1.788034,-0.337998,-5.040165,1.787043,-0.236190,-5.303244,1.808896,-0.280525,,,,,,,,,
49,0.136111,0.003267,0.002174,-0.005086,-0.999979,-5.131760,1.794422,-0.284137,-0.031759,-0.012486,0.466722,-0.883745,-1.006778,0.067196,-1.148752,-0.987378,0.074401,-1.423825,-1.023056,0.061360,-0.924414,-1.009807,0.065637,-1.099658,-5.051425,1.788112,-0.338024,-5.040161,1.786954,-0.236166,-5.303287,1.808784,-0.280547,,,,,,,,,
50,0.138889,0.000578,0.002824,-0.004524,-0.999986,-5.131788,1.794659,-0.284179,-0.017405,-0.007136,0.269462,-0.962827,-1.006860,0.067177,-1.148778,-0.987518,0.075219,-1.422170,-1.022687,0.060693,-0.924870,-1.009843,0.065568,-1.099668,-5.051452,1.788078,-0.338033,-5.039853,1.785587,-0.235521,-5.303288,1.808835,-0.280516,,,,,,,,,
51,0.141667,0.003873,0.001629,-0.004624,-0.999981,-5.131741,1.794426,-0.284292,-0.034823,-0.013846,0.508095,-0.860485,-1.006825,0.067334,-1.148689,-0.987433,0.074445,-1.423866,-1.022577,0.061614,-0.924067,-1.009830,0.065574,-1.099606,-5.051455,1.788045,-0.338016,-5.040196,1.787054,-0.236193,-5.303266,1.808911,-0.280520,,,,,,,,,
52,0.144444,0.000821,0.002390,-0.005147,-0.999984,-5.131765,1.794528,-0.284066,-0.020468,-0.008217,0.311696,-0.949926,-1.006689,0.067138,-1.148860,-0.987242,0.074476,-1.423743,-1.023052,0.061378,-0.924592,-1.009791,0.065528,-1.099669,-5.051433,1.787956,-0.338006,-5.040173,1.787055,-0.236183,-5.303286,1.808878,-0.280535,,,,,,,,,
53,0.147222,0.001193,0.002648,-0.005413,-0.999981,-5.131779,1.794520,-0.284031,0.020288,0.008408,-0.311046,0.950141,-1.006714,0.067115,-1.148764,-0.987501,0.075177,-1.422119,-1.023004,0.061419,-0.924587,-1.009826,0.065594,-1.099618,-5.051435,1.788021,-0.337998,-5.040170,1.786929,-0.236169,-5.303251,1.808869,-0.280571,,,,,,,,,
54,0.150000,0.001102,0.002545,-0.005598,-0.999981,-5.131779,1.794539,-0.284021,0.023706,0.009750,-0.355689,0.934253,-1.006743,0.067121,-1.148657,-0.987483,0.075148,-1.422169,-1.022195,0.061289,-0.924296,-1.009819,0.065558,-1.099675,-5.051425,1.788030,-0.338018,-5.040160,1.787074,-0.236201,-5.303253,1.808748,-0.280521,,,,,,,,,
55,0.152778,0.000585,0.002461,-0.005422,-0.999982,-5.131757,1.794508,-0.284061,0.015804,0.006561,-0.247496,0.968738,-1.006775,0.067115,-1.148750,-0.987530,0.075125,-1.422159,-1.022712,0.060806,-0.924637,-1.009797,0.065509,-1.099657,-5.051401,1.787954,-0.338005,-5.039856,1.785565,-0.235483,-5.303271,1.808775,-0.280538,,,,,,,,,
56,0.155556,0.003677,0.002545,-0.005065,-0.999977,-5.131813,1.794398,-0.284010,0.018528,0.007916,-0.284901,0.958345,-1.006627,0.067041,-1.148677,-0.987540,0.075191,-1.422127,-1.022290,0.062009,-0.924313,-1.009827,0.065554,-1.099621,-5.051433,1.787992,-0.338006,-5.040470,1.786167,-0.235717,-5.303238,1.808858,-0.280528,,,,,,,,,
57,0.158333,0.006532,0.001582,-0.005467,-0.999963,-5.131660,1.794700,-0.284189,0.017569,0.007242,-0.271252,0.962321,-1.006756,0.067028,-1.148816,-0.987674,0.071651,-1.422026,-1.023002,0.061174,-0.924511,-1.009786,0.065515,-1.099671,-5.051422,1.788018,-0.337991,-5.040098,1.786908,-0.236140,-5.303273,1.808915,-0.280553,,,,,,,,,
58,0.161111,0.002867,0.001965,-0.004836,-0.999982,-5.131731,1.794434,-0.284175,0.017794,0.007370,-0.278625,0.960207,-1.006617,0.067019,-1.148767,-0.987508,0.075309,-1.422173,-1.022101,0.061637,-0.924367,-1.009792,0.065560,-1.099627,-5.051456,1.788088,-0.337995,-5.040462,1.786188,-0.235726,-5.303227,1.808877,-0.280540,,,,,,,,,
59,0.163889,0.004707,0.002201,-0.004595,-0.999976,-5.131626,1.794243,-0.284124,0.018785,0.007211,-0.278569,0.960206,-1.006746,0.067253,-1.148834,-0.987388,0.074434,-1.423766,-1.023049,0.060735,-0.924645,-1.009836,0.065594,-1.099671,-5.051065,1.786999,-0.337682,-5.040165,1.786966,-0.236162,-5.303265,1.808810,-0.280549,,,,,,,,,
60,0.166667,0.000505,0.002540,-0.005405,-0.999982,-5.131736,1.794526,-0.284067,0.015614,0.006365,-0.249595,0.968204,-1.006750,0.067073,-1.148769,-0.987527,0.075196,-1.422089,-1.022653,0.060814,-0.924850,-1.009799,0.065563,-1.099645,-5.051413,1.788003,-0.337998,-5.039856,1.785614,-0.235488,-5.303232,1.808877,-0.280536,,,,,,,,,
61,0.169444,-0.001730,0.004635,-0.006199,-0.999969,-5.131709,1.794872,-0.283515,0.025413,0.010318,-0.379867,0.924634,-1.006815,0.067109,-1.148701,-0.987680,0.071733,-1.422027,-1.023172,0.061245,-0.924613,-1.009664,0.065341,-1.099790,-5.050143,1.790130,-0.335244,-5.040487,1.786156,-0.235727,-5.303224,1.808804,-0.280544,,,,,,,,,
