,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector,Corner Reflector:Marker1,Corner Reflector:Marker1,Corner Reflector:Marker1,Corner Reflector:Marker2,Corner Reflector:Marker2,Corner Reflector:Marker2,Corner Reflector:Marker3,Corner Reflector:Marker3,Corner Reflector:Marker3,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3
,ID,"8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","7679C098AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","82A37373AD8911E97C158CA05683C95","D1890","D1890","D1890","D1960","D1960","D1960","D1AA0","D1AA0","D1AA0","D0870","D0870","D0870","D0880","D0880","D0880","D29D0","D29D0","D29D0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
537,1.491667,,,,,,,,-0.000866,0.004184,-0.001744,-0.999989,-5.139603,1.794298,-0.529038,-0.014962,-0.005845,0.231383,-0.972730,-1.006770,0.067119,-1.148754,-0.987461,0.075188,-1.422128,-1.023180,0.061076,-0.924473,-1.009820,0.065555,-1.099658,-5.058324,1.788558,-0.581082,-5.047752,1.783971,-0.479064,-5.310986,1.811089,-0.525383
538,1.494444,,,,,,,,0.000310,0.005641,-0.002356,-0.999981,-5.139756,1.794219,-0.529265,-0.022250,-0.008627,0.337287,-0.941099,-1.006814,0.067218,-1.148883,-0.987253,0.074769,-1.423038,-1.023105,0.060918,-0.925137,-1.009790,0.065492,-1.099669,-5.058313,1.788515,-0.580946,-5.048131,1.784622,-0.479081,-5.312791,1.808957,-0.527146
539,1.497222,,,,,,,,-0.000947,0.003872,-0.001804,-0.999990,-5.139513,1.794351,-0.529095,-0.011714,-0.005040,0.186081,-0.982452,-1.006712,0.066919,-1.148735,-0.987532,0.071874,-1.421876,-1.023132,0.060663,-0.924997,-1.009819,0.065457,-1.099617,-5.058369,1.788571,-0.581068,-5.047702,1.785495,-0.480025,-5.310987,1.811161,-0.525346
540,1.500000,,,,,,,,-0.000706,0.004249,-0.001710,-0.999989,-5.139476,1.794332,-0.529019,-0.011774,-0.004826,0.192316,-0.981251,-1.006733,0.066896,-1.148746,-0.987509,0.075135,-1.422193,-1.023221,0.060993,-0.924543,-1.009815,0.065472,-1.099653,-5.058293,1.788620,-0.580994,-5.047753,1.783949,-0.479045,-5.311005,1.811183,-0.525429
541,1.502778,,,,,,,,-0.000679,0.003040,-0.008427,-0.999960,-5.139580,1.793231,-0.528688,-0.010393,-0.004463,0.168791,-0.985587,-1.006700,0.066923,-1.148732,-0.987478,0.071832,-1.421911,-1.023145,0.061080,-0.924496,-1.009842,0.065519,-1.099671,-5.058362,1.788523,-0.581156,-5.048124,1.784546,-0.479080,-5.310936,1.805497,-0.524681
542,1.505556,,,,,,,,-0.002200,0.005135,-0.003382,-0.999979,-5.139586,1.793973,-0.529052,-0.018772,-0.007643,0.290433,-0.956681,-1.006702,0.066976,-1.148683,-0.987536,0.075172,-1.422139,-1.023172,0.061199,-0.924624,-1.009824,0.065515,-1.099649,-5.058362,1.788558,-0.581192,-5.047992,1.784863,-0.479754,-5.310871,1.809461,-0.525642
543,1.508333,,,,,,,,-0.002036,0.005541,-0.002499,-0.999979,-5.139445,1.794311,-0.529195,-0.025758,-0.010202,0.379421,-0.924809,-1.006883,0.067236,-1.148761,-0.987212,0.074543,-1.423689,-1.023107,0.060756,-0.924628,-1.009855,0.065622,-1.099623,-5.058435,1.788535,-0.581311,-5.047741,1.783999,-0.479050,-5.310631,1.809615,-0.525834
544,1.511111,,,,,,,,-0.001533,0.004653,-0.001389,-0.999987,-5.139560,1.794299,-0.529028,-0.009340,-0.004059,0.157401,-0.987482,-1.006662,0.066802,-1.148750,-0.987519,0.071926,-1.421882,-1.023182,0.061017,-0.924524,-1.009828,0.065580,-1.099612,-5.058314,1.788634,-0.581004,-5.047639,1.785485,-0.478979,-5.310747,1.811295,-0.525618
545,1.513889,,,,,,,,-0.000469,0.002910,-0.008501,-0.999960,-5.139514,1.793322,-0.528656,-0.021287,-0.008373,0.320557,-0.946953,-1.006777,0.067060,-1.148796,-0.987216,0.074511,-1.423697,-1.023090,0.060758,-0.924634,-1.009856,0.065524,-1.099673,-5.058387,1.788580,-0.581160,-5.048174,1.784189,-0.479159,-5.310987,1.805457,-0.524655
546,1.516667,,,,,,,,0.000215,0.002430,-0.008888,-0.999958,-5.139595,1.793250,-0.528748,-0.017041,-0.006959,0.264314,-0.964261,-1.006819,0.067132,-1.148746,-0.987506,0.075234,-1.422114,-1.023065,0.061160,-0.924523,-1.009809,0.065497,-1.099647,-5.058379,1.788533,-0.581069,-5.048144,1.784635,-0.479076,-5.310953,1.805353,-0.524656
547,1.519444,,,,,,,,-0.000617,0.004287,-0.005359,-0.999976,-5.139598,1.793864,-0.528871,-0.021514,-0.008886,0.328722,-0.944140,-1.006777,0.067162,-1.148697,-0.987171,0.074360,-1.423579,-1.022962,0.061550,-0.924399,-1.009871,0.065547,-1.099618,-5.058411,1.788519,-0.581311,-5.047712,1.785171,-0.478492,-5.310883,1.809540,-0.525626
548,1.522222,,,,,,,,-0.000441,0.005253,-0.002413,-0.999983,-5.139615,1.794289,-0.529274,-0.028415,-0.011561,0.426104,-0.904154,-1.006750,0.067219,-1.148701,-0.987523,0.075146,-1.422188,-1.022144,0.061568,-0.924330,-1.009959,0.065614,-1.099416,-5.058357,1.788559,-0.581077,-5.048130,1.784535,-0.479061,-5.310667,1.809701,-0.525830
549,1.525000,,,,,,,,-0.001328,0.002207,-0.010803,-0.999938,-5.139433,1.792747,-0.528574,-0.010786,-0.004587,0.173426,-0.984777,-1.006678,0.066905,-1.148730,-0.987473,0.071833,-1.421878,-1.023066,0.060758,-0.924631,-1.009836,0.065462,-1.099682,-5.058332,1.788569,-0.580987,-5.047928,1.785053,-0.479253,-5.310999,1.805359,-0.524670
550,1.527778,,,,,,,,0.000542,0.004079,-0.001957,-0.999990,-5.139593,1.794370,-0.529011,-0.016187,-0.006728,0.255509,-0.966648,-1.006639,0.066904,-1.148708,-0.987711,0.071601,-1.422078,-1.022793,0.061434,-0.924272,-1.009898,0.065514,-1.099660,-5.058279,1.788610,-0.580975,-5.048153,1.784574,-0.479065,-5.310924,1.810397,-0.525589
551,1.530556,,,,,,,,-0.001284,0.004550,-0.001489,-0.999988,-5.139460,1.794294,-0.529000,-0.018772,-0.007565,0.289060,-0.957097,-1.006707,0.066952,-1.148735,-0.987445,0.074467,-1.423722,-1.023197,0.061196,-0.924632,-1.009830,0.065482,-1.099667,-5.058295,1.788590,-0.581002,-5.047942,1.784997,-0.479194,-5.310736,1.811281,-0.525655
552,1.533333,,,,,,,,-0.001817,0.002988,-0.008288,-0.999960,-5.139411,1.793233,-0.528641,-0.011494,-0.004743,0.189940,-0.981717,-1.006780,0.066943,-1.148703,-0.987486,0.075067,-1.422116,-1.023169,0.061048,-0.924505,-1.009833,0.065506,-1.099649,-5.058347,1.788582,-0.581185,-5.047919,1.785075,-0.479260,-5.310979,1.805465,-0.524687
553,1.536111,,,,,,,,-0.002241,0.002873,-0.008514,-0.999957,-5.139418,1.793227,-0.528662,-0.022063,-0.009025,0.336157,-0.941504,-1.006783,0.067199,-1.148783,-0.987150,0.074417,-1.423552,-1.022638,0.061678,-0.924186,-1.009831,0.065556,-1.099693,-5.058397,1.788519,-0.581351,-5.047598,1.785501,-0.479012,-5.310943,1.805465,-0.524649
554,1.538889,,,,,,,,-0.001999,0.002948,-0.008442,-0.999958,-5.139401,1.793139,-0.528607,-0.016821,-0.007009,0.257634,-0.966071,-1.006797,0.067003,-1.148812,-0.987404,0.074320,-1.423704,-1.023064,0.060728,-0.924664,-1.009804,0.065470,-1.099703,-5.058340,1.788528,-0.581167,-5.047922,1.784988,-0.479232,-5.310965,1.805433,-0.524658
555,1.541667,,,,,,,,-0.002135,0.004917,-0.003760,-0.999979,-5.139448,1.793933,-0.528997,-0.009910,-0.004290,0.166627,-0.985961,-1.006601,0.066743,-1.148693,-0.987525,0.071856,-1.421886,-1.023215,0.061233,-0.924572,-1.009723,0.065287,-1.099829,-5.058382,1.788538,-0.581176,-5.047244,1.785535,-0.478924,-5.310874,1.809383,-0.525642
556,1.544444,,,,,,,,-0.000455,0.003894,-0.005463,-0.999977,-5.139739,1.793751,-0.528990,-0.012156,-0.005147,0.189262,-0.981838,-1.006832,0.067068,-1.148751,-0.987101,0.074268,-1.423611,-1.023042,0.060722,-0.924784,-1.009812,0.065434,-1.099660,-5.058346,1.788567,-0.581072,-5.048116,1.784575,-0.479044,-5.310856,1.809491,-0.525620
557,1.547222,,,,,,,,-0.000343,0.004786,-0.001202,-0.999988,-5.139318,1.794283,-0.528883,-0.023034,-0.009207,0.351028,-0.936036,-1.006716,0.067054,-1.148699,-0.987518,0.075156,-1.422153,-1.022974,0.061303,-0.924345,-1.009815,0.065495,-1.099640,-5.058015,1.788404,-0.580824,-5.047601,1.785494,-0.478971,-5.311010,1.811090,-0.525385
558,1.550000,,,,,,,,-0.000340,0.004362,-0.001804,-0.999989,-5.139587,1.794315,-0.529007,-0.013408,-0.005625,0.215271,-0.976446,-1.006612,0.066847,-1.148740,-0.987673,0.071706,-1.422037,-1.023223,0.061269,-0.924557,-1.009829,0.065514,-1.099645,-5.058282,1.788598,-0.580972,-5.047779,1.784100,-0.479070,-5.310978,1.811030,-0.525398
559,1.552778,,,,,,,,-0.002578,0.004545,-0.004544,-0.999976,-5.139419,1.793803,-0.529023,-0.008100,-0.003557,0.136764,-0.990564,-1.006721,0.066917,-1.148742,-0.987512,0.071913,-1.421887,-1.023194,0.061034,-0.924512,-1.009825,0.065502,-1.099694,-5.058338,1.788586,-0.581184,-5.047683,1.785262,-0.480294,-5.310625,1.809516,-0.525852
560,1.555556,,,,,,,,-0.002052,0.005735,-0.002124,-0.999979,-5.139409,1.794318,-0.529220,-0.013380,-0.005693,0.217593,-0.975931,-1.006611,0.066900,-1.148712,-0.987529,0.071936,-1.421924,-1.022961,0.061369,-0.924378,-1.009806,0.065536,-1.099683,-5.058386,1.788507,-0.581306,-5.048065,1.784137,-0.479171,-5.310615,1.809799,-0.525889
561,1.558333,,,,,,,,-0.001654,0.004198,-0.001450,-0.999989,-5.139525,1.794341,-0.528999,-0.011664,-0.004932,0.190595,-0.981587,-1.006651,0.066847,-1.148759,-0.987541,0.071894,-1.421906,-1.023213,0.061207,-0.924598,-1.009855,0.065537,-1.099680,-5.058335,1.788606,-0.581076,-5.047600,1.785482,-0.478984,-5.311002,1.811226,-0.525407
562,1.561111,,,,,,,,-0.002192,0.004141,-0.005011,-0.999976,-5.139565,1.793727,-0.528904,-0.015479,-0.006373,0.241343,-0.970295,-1.006820,0.067070,-1.148705,-0.987653,0.074129,-1.423637,-1.023003,0.060776,-0.924787,-1.009808,0.065480,-1.099664,-5.058377,1.788468,-0.581309,-5.048015,1.784886,-0.479769,-5.310866,1.809540,-0.525609
563,1.563889,,,,,,,,-0.001357,0.004192,-0.001766,-0.999989,-5.139438,1.794410,-0.528982,-0.017757,-0.007164,0.272480,-0.961971,-1.006822,0.067093,-1.148685,-0.987423,0.075230,-1.422138,-1.023215,0.061170,-0.924584,-1.009848,0.065450,-1.099674,-5.058399,1.788503,-0.581331,-5.047774,1.783955,-0.479091,-5.311030,1.811105,-0.525348
564,1.566667,,,,,,,,-0.001364,0.004334,-0.001496,-0.999989,-5.139530,1.794259,-0.528964,-0.005956,-0.002609,0.110179,-0.993891,-1.006686,0.066823,-1.148756,-0.987516,0.071846,-1.421909,-1.023059,0.060712,-0.924601,-1.009815,0.065520,-1.099661,-5.058326,1.788577,-0.581012,-5.047577,1.785501,-0.478977,-5.310994,1.811132,-0.525374
565,1.569444,,,,,,,,-0.002351,0.003022,-0.008494,-0.999957,-5.139523,1.793196,-0.528662,-0.017596,-0.007468,0.271383,-0.962282,-1.006678,0.067048,-1.148615,-0.987484,0.071800,-1.421880,-1.022753,0.061480,-0.924128,-1.009856,0.065561,-1.099612,-5.058407,1.788509,-0.581311,-5.047619,1.785562,-0.478992,-5.310951,1.805430,-0.524651
566,1.572222,,,,,,,,0.000301,0.002558,-0.008537,-0.999960,-5.139556,1.793263,-0.528727,-0.023269,-0.009461,0.347245,-0.937438,-1.006756,0.067176,-1.148732,-0.987279,0.074519,-1.423679,-1.022999,0.061340,-0.924351,-1.009815,0.065456,-1.099652,-5.058309,1.788575,-0.581029,-5.048141,1.784594,-0.479063,-5.310942,1.805433,-0.524670
567,1.575000,,,,,,,,-0.002156,0.005808,-0.002279,-0.999978,-5.139501,1.794191,-0.529141,-0.022133,-0.009258,0.330546,-0.943485,-1.006629,0.067064,-1.148744,-0.987340,0.074856,-1.423038,-1.022391,0.061946,-0.924284,-1.009864,0.065486,-1.099667,-5.058373,1.788551,-0.581156,-5.047607,1.785466,-0.478991,-5.312936,1.808830,-0.527033
568,1.577778,,,,,,,,-0.002284,0.005984,-0.002164,-0.999977,-5.139616,1.794188,-0.529223,-0.008204,-0.003535,0.141490,-0.989899,-1.006649,0.066774,-1.148778,-0.987673,0.071635,-1.422020,-1.023188,0.060998,-0.924548,-1.009817,0.065470,-1.099669,-5.058411,1.788448,-0.581296,-5.047964,1.785067,-0.479212,-5.312753,1.808980,-0.527188
569,1.580556,,,,,,,,-0.000491,0.005987,-0.001918,-0.999980,-5.139371,1.794141,-0.529142,-0.010995,-0.004682,0.180687,-0.983468,-1.006631,0.066806,-1.148753,-0.987530,0.071858,-1.421911,-1.023092,0.061273,-0.925291,-1.009843,0.065514,-1.099678,-5.058331,1.788400,-0.580901,-5.047902,1.785042,-0.479205,-5.310616,1.809710,-0.525914
570,1.583333,,,,,,,,0.002344,0.002428,-0.008359,-0.999959,-5.139560,1.793203,-0.528740,-0.017464,-0.007028,0.264191,-0.964287,-1.006812,0.067158,-1.148755,-0.987271,0.074558,-1.423700,-1.023085,0.060722,-0.924600,-1.009843,0.065529,-1.099630,-5.058068,1.788193,-0.580965,-5.048131,1.784697,-0.479067,-5.310967,1.805476,-0.524668
571,1.586111,,,,,,,,-0.002588,0.004144,-0.005046,-0.999975,-5.139504,1.793707,-0.528884,-0.007297,-0.003243,0.129139,-0.991594,-1.006644,0.066801,-1.148748,-0.987519,0.071913,-1.421921,-1.023087,0.060740,-0.924580,-1.009785,0.065512,-1.099652,-5.058404,1.788480,-0.581327,-5.047254,1.785540,-0.478917,-5.310876,1.809535,-0.525645
572,1.588889,,,,,,,,-0.000903,0.004960,-0.004022,-0.999979,-5.139696,1.794025,-0.529087,-0.021191,-0.008634,0.324056,-0.945761,-1.006694,0.066958,-1.148661,-0.987459,0.074440,-1.423701,-1.023213,0.061156,-0.924619,-1.009869,0.065524,-1.099640,-5.058404,1.788480,-0.581299,-5.048100,1.784201,-0.479134,-5.310855,1.809360,-0.525653
573,1.591667,,,,,,,,-0.001243,0.004728,-0.001674,-0.999987,-5.139479,1.794517,-0.529021,-0.013119,-0.005440,0.211900,-0.977188,-1.006639,0.066871,-1.148797,-0.987485,0.071865,-1.421875,-1.023051,0.061190,-0.924469,-1.009870,0.065537,-1.099661,-5.058387,1.788533,-0.581321,-5.048136,1.784563,-0.479031,-5.311000,1.811122,-0.525460
574,1.594444,,,,,,,,-0.001272,0.004464,-0.001812,-0.999988,-5.139408,1.794372,-0.528984,-0.023760,-0.009708,0.357485,-0.933566,-1.006778,0.067145,-1.148641,-0.987505,0.075181,-1.422163,-1.022773,0.061382,-0.924270,-1.009827,0.065497,-1.099627,-5.058356,1.788589,-0.581212,-5.047771,1.783909,-0.479036,-5.310985,1.811085,-0.525425
575,1.597222,,,,,,,,-0.001224,0.002698,-0.008516,-0.999959,-5.139536,1.793319,-0.528693,-0.016585,-0.006946,0.257350,-0.966151,-1.006692,0.067030,-1.148689,-0.987504,0.071851,-1.421886,-1.022817,0.061391,-0.924309,-1.009856,0.065511,-1.099633,-5.058401,1.788489,-0.581343,-5.048079,1.784669,-0.479152,-5.310990,1.805341,-0.524686
576,1.600000,,,,,,,,0.002274,0.004116,-0.001675,-0.999988,-5.139541,1.794283,-0.528995,-0.017118,-0.006814,0.263133,-0.964583,-1.006765,0.067080,-1.148761,-0.987582,0.074558,-1.424102,-1.023207,0.061205,-0.924595,-1.009849,0.065508,-1.099595,-5.058000,1.788335,-0.580862,-5.048111,1.784638,-0.479096,-5.310997,1.811168,-0.525441
577,1.602778,,,,,,,,0.000174,0.003709,-0.005623,-0.999977,-5.139603,1.793820,-0.528984,-0.012499,-0.005115,0.199326,-0.979840,-1.006839,0.067075,-1.148706,-0.987514,0.075142,-1.422144,-1.023188,0.061055,-0.924515,-1.009822,0.065492,-1.099666,-5.058309,1.788575,-0.581106,-5.048154,1.784552,-0.479056,-5.310855,1.809457,-0.525666
578,1.605556,,,,,,,,0.001759,0.002396,-0.008413,-0.999960,-5.139533,1.793157,-0.528728,-0.008832,-0.003828,0.147191,-0.989061,-1.006730,0.066903,-1.148760,-0.987680,0.071696,-1.422092,-1.023213,0.061049,-0.924528,-1.009851,0.065465,-1.099660,-5.058015,1.788243,-0.580950,-5.048090,1.784587,-0.479055,-5.310962,1.805367,-0.524644
579,1.608333,,,,,,,,-0.001775,0.004597,-0.001490,-0.999987,-5.139511,1.794338,-0.528938,-0.009251,-0.004026,0.154264,-0.987978,-1.006720,0.066924,-1.148749,-0.987513,0.071910,-1.421915,-1.023215,0.061212,-0.924643,-1.009832,0.065461,-1.099702,-5.058378,1.788581,-0.581186,-5.047596,1.785536,-0.479005,-5.310880,1.810485,-0.525616
580,1.611111,,,,,,,,-0.001290,0.005882,-0.002575,-0.999979,-5.139689,1.794247,-0.529258,-0.006191,-0.002732,0.114334,-0.993419,-1.006649,0.066816,-1.148763,-0.987665,0.071683,-1.422065,-1.023057,0.060758,-0.924645,-1.009811,0.065542,-1.099645,-5.058406,1.788467,-0.581302,-5.048152,1.784613,-0.479054,-5.312754,1.808898,-0.527160
581,1.613889,,,,,,,,0.000112,0.003596,-0.005698,-0.999977,-5.139667,1.793764,-0.528974,-0.011740,-0.004983,0.184843,-0.982685,-1.006874,0.067151,-1.148736,-0.987271,0.074647,-1.423010,-1.023263,0.061066,-0.924508,-1.009832,0.065478,-1.099626,-5.058392,1.788552,-0.581025,-5.048090,1.784630,-0.479090,-5.310863,1.809361,-0.525587
582,1.616667,,,,,,,,-0.002027,0.005524,-0.001998,-0.999981,-5.139624,1.794208,-0.529240,-0.025504,-0.010223,0.380425,-0.924403,-1.006873,0.067119,-1.148696,-0.987496,0.075115,-1.422141,-1.023192,0.061182,-0.924588,-1.009840,0.065517,-1.099639,-5.058386,1.788579,-0.581057,-5.047570,1.785494,-0.478998,-5.310642,1.809741,-0.525845
583,1.619444,,,,,,,,0.000128,0.004074,-0.002204,-0.999989,-5.139548,1.794391,-0.529026,-0.018791,-0.007808,0.291076,-0.956483,-1.006601,0.066908,-1.148647,-0.987520,0.071806,-1.421901,-1.022771,0.061477,-0.924145,-1.009853,0.065494,-1.099638,-5.058357,1.788532,-0.581082,-5.048132,1.784610,-0.479055,-5.310989,1.811004,-0.525357
584,1.622222,,,,,,,,-0.000484,0.005232,-0.002588,-0.999983,-5.139686,1.794289,-0.529279,-0.025325,-0.010114,0.382205,-0.923675,-1.006798,0.067036,-1.148670,-0.987523,0.075213,-1.422183,-1.023218,0.061234,-0.924593,-1.009845,0.065524,-1.099655,-5.058362,1.788612,-0.581093,-5.048116,1.784669,-0.479089,-5.312960,1.808883,-0.527028
585,1.625000,,,,,,,,-0.000112,0.002665,-0.008230,-0.999963,-5.139489,1.793079,-0.528647,-0.012332,-0.005270,0.195253,-0.980661,-1.006674,0.066936,-1.148711,-0.987685,0.071636,-1.422095,-1.023192,0.061154,-0.924553,-1.009825,0.065517,-1.099572,-5.058385,1.788677,-0.581442,-5.047932,1.785077,-0.479242,-5.310936,1.805456,-0.524693
586,1.627778,,,,,,,,-0.002377,0.004217,-0.005163,-0.999975,-5.139428,1.793761,-0.528904,-0.014944,-0.006156,0.232837,-0.972382,-1.006801,0.066935,-1.148727,-0.987655,0.071705,-1.422053,-1.023101,0.060768,-0.924605,-1.009879,0.065509,-1.099642,-5.058391,1.788491,-0.581300,-5.047575,1.785494,-0.479025,-5.310824,1.809447,-0.525707
587,1.630556,,,,,,,,-0.002321,0.005907,-0.002064,-0.999978,-5.139505,1.794192,-0.529175,-0.010765,-0.004373,0.177544,-0.984044,-1.006743,0.066950,-1.148727,-0.987515,0.075193,-1.422119,-1.023232,0.061012,-0.924544,-1.009792,0.065489,-1.099673,-5.058350,1.788538,-0.581162,-5.047926,1.785031,-0.479262,-5.310633,1.809625,-0.525824
588,1.633333,,,,,,,,-0.001892,0.002895,-0.008317,-0.999959,-5.139445,1.793230,-0.528676,-0.016025,-0.006645,0.250110,-0.968062,-1.006806,0.067075,-1.148689,-0.987513,0.075029,-1.422109,-1.023157,0.061238,-0.924586,-1.009860,0.065476,-1.099690,-5.058404,1.788468,-0.581335,-5.047577,1.785557,-0.479011,-5.310993,1.805469,-0.524691
589,1.636111,,,,,,,,-0.002166,0.002392,-0.010184,-0.999943,-5.139472,1.792863,-0.528516,-0.015761,-0.006554,0.245788,-0.969173,-1.006798,0.067087,-1.148761,-0.987189,0.074396,-1.423599,-1.023044,0.060896,-0.924667,-1.009827,0.065473,-1.099696,-5.058353,1.788605,-0.581165,-5.047946,1.785050,-0.479252,-5.310967,1.805408,-0.524695
590,1.638889,,,,,,,,-0.001750,0.005436,-0.002190,-0.999981,-5.139580,1.794212,-0.529193,-0.010641,-0.004556,0.175501,-0.984411,-1.006632,0.066804,-1.148737,-0.987748,0.071598,-1.422027,-1.023224,0.061151,-0.924635,-1.009825,0.065494,-1.099612,-5.058295,1.788677,-0.580990,-5.047618,1.785505,-0.479027,-5.312887,1.808929,-0.526990
591,1.641667,,,,,,,,0.002109,0.004027,-0.001520,-0.999989,-5.139643,1.794348,-0.529051,-0.017226,-0.007087,0.267743,-0.963310,-1.006778,0.067116,-1.148699,-0.987504,0.075198,-1.422125,-1.022718,0.060681,-0.924877,-1.009841,0.065481,-1.099667,-5.058246,1.788777,-0.581068,-5.048124,1.784663,-0.479068,-5.310983,1.811243,-0.525457
592,1.644444,,,,,,,,-0.001757,0.004285,-0.005240,-0.999976,-5.139425,1.793736,-0.528858,-0.026344,-0.010761,0.394037,-0.918654,-1.006758,0.067183,-1.148585,-0.987528,0.075254,-1.422161,-1.022588,0.061688,-0.924036,-1.009855,0.065518,-1.099594,-5.058350,1.788563,-0.581156,-5.047930,1.785065,-0.479245,-5.310842,1.809338,-0.525683
593,1.647222,,,,,,,,-0.001409,0.004302,-0.001401,-0.999989,-5.139585,1.794222,-0.528937,-0.020369,-0.008390,0.313799,-0.949234,-1.006634,0.066912,-1.148612,-0.987506,0.071871,-1.421897,-1.022523,0.061992,-0.924416,-1.009877,0.065516,-1.099643,-5.058309,1.788571,-0.580963,-5.047620,1.785437,-0.478975,-5.310917,1.810397,-0.525557
594,1.650000,,,,,,,,-0.002091,0.004706,-0.001238,-0.999986,-5.139248,1.794399,-0.528952,-0.012898,-0.005405,0.207563,-0.978122,-1.006663,0.066860,-1.148698,-0.987517,0.071786,-1.421858,-1.023233,0.061032,-0.924512,-1.009832,0.065522,-1.099663,-5.058346,1.788559,-0.581189,-5.047226,1.785513,-0.478913,-5.310720,1.811352,-0.525571
595,1.652778,,,,,,,,-0.000613,0.004783,-0.001733,-0.999987,-5.139507,1.794431,-0.529022,-0.017939,-0.007204,0.279457,-0.959963,-1.006707,0.066934,-1.148802,-0.987485,0.071792,-1.421889,-1.022695,0.060690,-0.924856,-1.009797,0.065514,-1.099616,-5.058389,1.788529,-0.581188,-5.048091,1.784582,-0.479083,-5.310648,1.810497,-0.525766
596,1.655556,,,,,,,,-0.000794,0.005451,-0.002657,-0.999981,-5.139610,1.794289,-0.529197,-0.020263,-0.008407,0.309321,-0.950705,-1.006740,0.067132,-1.148650,-0.987533,0.075193,-1.422153,-1.022603,0.061001,-0.924383,-1.009852,0.065585,-1.099650,-5.058426,1.788466,-0.581270,-5.048113,1.784646,-0.479101,-5.312938,1.808807,-0.526975
597,1.658333,,,,,,,,-0.002496,0.003898,-0.005012,-0.999977,-5.139507,1.793671,-0.528943,-0.024388,-0.009756,0.356995,-0.933737,-1.006758,0.067248,-1.148758,-0.987177,0.074336,-1.423623,-1.023039,0.060839,-0.924630,-1.009668,0.065233,-1.099817,-5.058335,1.788541,-0.581108,-5.047285,1.785411,-0.478909,-5.310887,1.809486,-0.525644
598,1.661111,,,,,,,,-0.000257,0.004507,-0.001461,-0.999989,-5.139384,1.794235,-0.528887,-0.012015,-0.005145,0.194278,-0.980859,-1.006595,0.066796,-1.148717,-0.987498,0.071944,-1.421939,-1.023167,0.060871,-0.925098,-1.009795,0.065490,-1.099633,-5.057993,1.788412,-0.580883,-5.047609,1.785517,-0.478986,-5.310993,1.811119,-0.525393
599,1.663889,,,,,,,,-0.000124,0.003894,-0.005403,-0.999978,-5.139729,1.793719,-0.528965,-0.016406,-0.006862,0.253717,-0.967115,-1.006773,0.067057,-1.148680,-0.987530,0.074412,-1.423807,-1.023199,0.061088,-0.924562,-1.009840,0.065509,-1.099639,-5.058310,1.788600,-0.580992,-5.048130,1.784587,-0.479094,-5.310859,1.809472,-0.525639
600,1.666667,,,,,,,,0.001018,0.004006,-0.002161,-0.999989,-5.139583,1.794360,-0.529027,-0.010894,-0.004643,0.180832,-0.983443,-1.006658,0.066810,-1.148760,-0.987668,0.071657,-1.422027,-1.023228,0.061234,-0.924630,-1.009843,0.065524,-1.099637,-5.058322,1.788556,-0.581006,-5.048129,1.784676,-0.479094,-5.310987,1.810987,-0.525345
